ID_IND,ID_Strain,POP,DAPC
IND1228,HpGP-USA-425,hspEAsia,5
IND1229,HpGP-SGP-033,hspEAsia,5
IND1230,HpGP-TWN-028,hspEAsia,5
IND1231,HpGP-TWN-027,hspEAsia,5
IND1232,HpGP-TWN-001,hspEAsia,5
IND1233,HpGP-TWN-007,hspEAsia,5
IND1234,HpGP-SGP-006,hspEAsia,5
IND1235,HpGP-SGP-017,hspEAsia,5
IND1236,HpGP-TWN-017,hspEAsia,5
IND1237,HpGP-SGP-008,hspEAsia,5
IND1238,HpGP-SGP-038,hspEAsia,5
IND1239,HpGP-TWN-023,hspEAsia,5
IND1240,HpGP-SGP-002,hspEAsia,5
IND1241,HpGP-SGP-003,hspEAsia,5
IND1242,HpGP-MAL-003,hspEAsia,5
IND1243,HpGP-MAL-023,hspEAsia,5
IND1244,HpGP-TWN-008,hspEAsia,5
IND1245,HpGP-TWN-018,hspEAsia,5
IND1246,HpGP-JAP-108,hspEAsia,5
IND1247,HpGP-JAP-101,hspEAsia,5
IND1248,HpGP-JAP-010,hspEAsia,5
IND1249,HpGP-JAP-012,hspEAsia,5
IND1250,HpGP-JAP-115,hspEAsia,5
IND1251,HpGP-SGP-014,hspEAsia,5
IND1252,HpGP-SGP-032,hspEAsia,5
IND1253,HpGP-SGP-026,hspEAsia,5
IND1254,HpGP-MAL-005,hspEAsia,5
IND1255,HpGP-MAL-006,hspEAsia,5
IND1256,HpGP-SGP-012,hspEAsia,5
IND1257,HpGP-MAL-021,hspEAsia,5
IND1258,HpGP-MAL-020,hspEAsia,5
IND1259,HpGP-MAL-022,hspEAsia,5
IND1260,HpGP-USA-011,hspEAsia,5
IND1261,HpGP-TWN-029,hspEAsia,5
IND1262,HpGP-TWN-010,hspEAsia,5
IND1263,HpGP-MAL-010,hspEAsia,5
IND1264,HpGP-SGP-013,hspEAsia,5
IND1265,HpGP-SGP-018,hspEAsia,5
IND1266,HpGP-SGP-007,hspEAsia,5
IND1267,HpGP-MAL-008,hspEAsia,5
